KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 600
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         394000       1.240431           1242         0.9964          404.3          1.167
         395000       1.244359           1246         0.9964          405.3          1.197
         396000       1.248830           1251         0.9964          406.3          1.153
         397000       1.251189           1252         0.9964          407.5          1.020
         398000       1.254225           1257         0.9964          408.5          1.074
         399000       1.257946           1262         0.9964          409.6          1.061
         400000       1.261088           1267         0.9964          410.6          1.117
         401000       1.265177           1272         0.9964          411.6          1.099
         402000       1.267635           1277         0.9964          412.7          1.168
         403000       1.270592           1277         0.9964          413.9          1.212
         404000       1.273150           1280         0.9964          414.9          1.168
         405000       1.276953           1283         0.9963          416.0          1.195
         406000       1.279763           1284         0.9963          417.1          1.130
         407000       1.282954           1284         0.9963          418.3          1.102
         408000       1.285932           1285         0.9963          419.5          1.060
         409000       1.288820           1289         0.9963          420.7          1.062
         410000       1.291703           1292         0.9963          421.8          1.109
         411000       1.294983           1295         0.9963          423.0          1.069
         412000       1.298532           1296         0.9963          424.0          1.090
         413000       1.302135           1299         0.9963          425.2          1.123
         414000       1.304987           1301         0.9963          426.2          1.084
         415000       1.308091           1303         0.9963          427.4          1.179
         416000       1.311205           1307         0.9963          428.6          1.248
         417000       1.314968           1311         0.9963          429.6          1.242
         418000       1.319414           1317         0.9963          430.7          1.234
         419000       1.322894           1319         0.9963          432.0          1.142
         420000       1.326403           1325         0.9962          433.1          1.170
         421000       1.329885           1328         0.9962          434.4          1.137
         422000       1.332961           1329         0.9962          435.4          1.179
         423000       1.337216           1330         0.9962          436.6          1.125
         424000       1.339988           1334         0.9962          437.7          1.167
         425000       1.343344           1337         0.9962          438.9          1.175
         426000       1.345687           1340         0.9962          439.9          1.130
         427000       1.348949           1341         0.9962          441.0          1.116
         428000       1.352462           1343         0.9961          442.3          1.155
         429000       1.356441           1347         0.9961          443.4          1.223
         430000       1.359445           1348         0.9961          444.7          1.278
         431000       1.362558           1351         0.9961          445.9          1.289
         432000       1.365331           1353         0.9961          447.2          1.226
         433000       1.368285           1354         0.9961          448.3          1.227
         434000       1.372796           1360         0.9961          449.4          1.170
         435000       1.376065           1366         0.9961          450.4          1.149
         436000       1.378104           1370         0.9961          451.5          1.229
         437000       1.380589           1373         0.9961          452.8          1.232
         438000       1.383634           1377         0.9961          454.1          1.234
         439000       1.387063           1382         0.9961          455.2          1.151
         440000       1.390429           1383         0.9961          456.4          1.222
         441000       1.394337           1384         0.9961          457.7          1.220
         442000       1.397513           1387         0.9960          458.8          1.230
         443000       1.401118           1391         0.9960          460.0          1.269
         444000       1.404044           1392         0.9960          461.2          1.174
         445000       1.407623           1394         0.9960          462.5          1.096
