KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 800
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         145000       0.006923              9         0.9999          292.8          0.201
         146000       0.007024              9         0.9999          294.7          0.187
         147000       0.007112              9         0.9999          296.7          0.153
         148000       0.007150              9         0.9999          298.7          0.170
         149000       0.007199              9         0.9999          300.7          0.155
         150000       0.007335              9         0.9999          302.6          0.201
         151000       0.007396              9         0.9999          304.6          0.200
         152000       0.007426              9         0.9999          306.6          0.188
         153000       0.007447              9         0.9999          308.6          0.185
         154000       0.007467              9         0.9999          310.7          0.186
         155000       0.007496              9         0.9999          312.7          0.097
         156000       0.007532              9         0.9999          314.7          0.097
         157000       0.007553              9         0.9999          316.7          0.095
         158000       0.007616              9         0.9999          318.6          0.127
         159000       0.007629              9         0.9999          320.6          0.127
         160000       0.007660              9         0.9999          322.6          0.098
         161000       0.007695              9         0.9999          324.6          0.125
         162000       0.007718              9         0.9999          326.7          0.150
         163000       0.007740              9         0.9999          328.7          0.150
         164000       0.007780              9         0.9999          330.8          0.170
         165000       0.007800              9         0.9999          332.8          0.127
         166000       0.007825              9         0.9999          334.8          0.171
         167000       0.007850              9         0.9999          336.8          0.200
         168000       0.007882              9         0.9999          338.8          0.187
         169000       0.007909              9         0.9999          340.8          0.184
         170000       0.007925              9         0.9999          342.9          0.152
         171000       0.007943              9         0.9999          344.9          0.171
         172000       0.007963              9         0.9999          346.9          0.159
         173000       0.007998              9         0.9999          348.9          0.170
         174000       0.008024              9         0.9999          350.9          0.127
         175000       0.008056              9         0.9999          352.9          0.173
         176000       0.008099              9         0.9999          354.9          0.150
         177000       0.008173              9         0.9999          356.9          0.151
         178000       0.008205              9         0.9999          358.9          0.127
         179000       0.008231              9         0.9999          360.9          0.126
         180000       0.008303              9         0.9999          362.9          0.126
         181000       0.008328              9         0.9999          364.9          0.094
         182000       0.008375              9         0.9999          366.9          0.169
         183000       0.008439              9         0.9999          368.9          0.171
         184000       0.008486              9         0.9999          370.9          0.170
         185000       0.008514              9         0.9999          372.9          0.151
         186000       0.008534             10         0.9999          374.9          0.127
         187000       0.008582             10         0.9999          376.8          0.095
         188000       0.008601             10         0.9999          378.8          0.150
         189000       0.008652             10         0.9999          380.8          0.127
         190000       0.008675             10         0.9999          383.6          0.151
         191000       0.008704             10         0.9999          385.6          0.150
         192000       0.008794             10         0.9999          387.5          0.126
         193000       0.008825             10         0.9999          389.5          0.098
         194000       0.008843             10         0.9999          391.4          0.095
         195000       0.008891             10         0.9999          393.4          0.095
         196000       0.008918             10         0.9999          395.4          0.126
         197000       0.008943             10         0.9999          397.4          0.056
         198000       0.008959             10         0.9999          399.4          0.095
         199000       0.008992             10         0.9999          401.4          0.094
         200000       0.009007             10         0.9999          403.5          0.126
         201000       0.009030             10         0.9999          405.5          0.126
         202000       0.009052             10         0.9999          407.5          0.170
         203000       0.009071             10         0.9999          409.5          0.170
         204000       0.009110             10         0.9999          411.5          0.154
         205000       0.009137             10         0.9999          413.5          0.150
         206000       0.009197             10         0.9999          415.5          0.188
         207000       0.009230             10         0.9999          417.5          0.153
         208000       0.009248             10         0.9999          419.5          0.096
         209000       0.009264             10         0.9999          421.5          0.152
         210000       0.009282             11         0.9999          423.6          0.170
         211000       0.009299             11         0.9999          425.6          0.174
         212000       0.009326             11         0.9999          427.6          0.150
         213000       0.009379             11         0.9999          429.5          0.187
         214000       0.009435             11         0.9999          431.5          0.124
         215000       0.009471             11         0.9999          433.4          0.150
         216000       0.009503             11         0.9999          435.4          0.127
         217000       0.009520             11         0.9998          437.4          0.127
         218000       0.009546             11         0.9998          439.4          0.126
         219000       0.009577             11         0.9998          441.4          0.128
         220000       0.009600             11         0.9998          443.4          0.171
         221000       0.009626             11         0.9998          445.4          0.152
         222000       0.009676             11         0.9998          447.4          0.129
         223000       0.009712             11         0.9998          449.4          0.129
         224000       0.009744             11         0.9998          451.3          0.153
         225000       0.009776             11         0.9998          453.3          0.191
         226000       0.009856             11         0.9998          455.2          0.155
         227000       0.009917             11         0.9998          457.2          0.154
         228000       0.009982             11         0.9998          459.1          0.221
         229000       0.010056             11         0.9998          461.1          0.214
         230000       0.010081             11         0.9998          463.1          0.213
         231000       0.010109             11         0.9998          465.0          0.172
         232000       0.010152             11         0.9998          467.0          0.171
         233000       0.010231             11         0.9998          468.9          0.150
         234000       0.010274             11         0.9998          470.8          0.171
         235000       0.010313             11         0.9998          472.8          0.188
         236000       0.010367             11         0.9998          474.8          0.152
         237000       0.010386             11         0.9998          476.8          0.151
         238000       0.010410             11         0.9998          478.8          0.151
         239000       0.010455             11         0.9998          480.8          0.130
         240000       0.010492             11         0.9998          482.8          0.126
         241000       0.010520             11         0.9998          484.8          0.150
         242000       0.010599             11         0.9998          486.7          0.126
         243000       0.010631             11         0.9998          488.7          0.151
         244000       0.010660             11         0.9998          490.7          0.095
         245000       0.010721             11         0.9998          492.6          0.169
         246000       0.010738             11         0.9998          494.6          0.170
         247000       0.010761             11         0.9998          496.6          0.151
         248000       0.010775             11         0.9998          498.7          0.152
         249000       0.010787             11         0.9998          500.7          0.126
         250000       0.010799             11         0.9998          502.7          0.126
         251000       0.010812             11         0.9998          504.7          0.171
         252000       0.010824             11         0.9998          506.7          0.170
         253000       0.010870             11         0.9998          508.7          0.172
         254000       0.010937             11         0.9998          510.7          0.154
         255000       0.010973             11         0.9998          512.7          0.129
         256000       0.011024             11         0.9998          514.6          0.098
         257000       0.011047             11         0.9998          516.7          0.153
         258000       0.011060             11         0.9998          518.7          0.151
         259000       0.011088             11         0.9998          520.7          0.127
         260000       0.011145             11         0.9998          522.7          0.170
         261000       0.011170             11         0.9998          524.7          0.128
         262000       0.011188             11         0.9998          526.7          0.099
         263000       0.011212             11         0.9998          528.7          0.150
         264000       0.011221             11         0.9998          530.7          0.127
         265000       0.011239             11         0.9998          532.8          0.151
         266000       0.011269             11         0.9998          534.8          0.126
         267000       0.011305             11         0.9998          536.8          0.125
         268000       0.011354             11         0.9998          538.7          0.096
         269000       0.011398             11         0.9998          540.7          0.094
         270000       0.011432             11         0.9998          542.7          0.094
         271000       0.011468             11         0.9998          544.6          0.097
         272000       0.011499             11         0.9998          546.6          0.129
         273000       0.011552             11         0.9998          548.6          0.151
         274000       0.011579             11         0.9998          550.6          0.126
         275000       0.011612             11         0.9998          552.5          0.095
         276000       0.011650             11         0.9998          554.5          0.150
         277000       0.011681             11         0.9998          556.5          0.126
