KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 600
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         225000       0.704415            711         0.9978          400.1          0.597
         226000       0.707639            712         0.9978          401.9          0.650
         227000       0.712226            719         0.9977          403.7          0.575
         228000       0.716021            723         0.9977          405.5          0.596
         229000       0.719310            725         0.9977          407.3          0.680
         230000       0.721816            727         0.9977          409.1          0.606
         231000       0.723945            729         0.9977          411.0          0.600
         232000       0.726919            732         0.9977          412.7          0.660
         233000       0.730122            734         0.9977          414.6          0.649
         234000       0.733060            738         0.9977          416.4          0.719
         235000       0.736738            746         0.9977          418.2          0.682
         236000       0.739345            748         0.9977          420.1          0.684
         237000       0.742385            749         0.9977          421.9          0.633
         238000       0.746840            759         0.9976          423.6          0.681
         239000       0.749642            762         0.9976          425.5          0.736
         240000       0.753128            766         0.9976          427.3          0.671
         241000       0.756620            767         0.9976          429.2          0.666
         242000       0.760163            770         0.9976          431.0          0.724
         243000       0.763660            774         0.9976          432.8          0.613
         244000       0.767030            776         0.9976          434.6          0.606
         245000       0.770304            784         0.9976          436.4          0.597
         246000       0.773093            788         0.9976          438.2          0.612
         247000       0.776517            790         0.9976          440.0          0.642
         248000       0.780149            796         0.9976          441.8          0.613
         249000       0.783836            799         0.9976          443.6          0.592
         250000       0.786668            802         0.9976          445.4          0.698
         251000       0.789475            803         0.9976          447.2          0.610
         252000       0.792109            804         0.9976          449.0          0.647
         253000       0.795420            805         0.9976          450.7          0.645
         254000       0.799144            810         0.9976          452.5          0.737
         255000       0.802572            815         0.9976          454.4          0.736
         256000       0.805392            818         0.9975          456.1          0.741
         257000       0.808252            820         0.9975          458.0          0.793
         258000       0.812581            820         0.9975          459.9          0.725
         259000       0.815650            823         0.9975          461.7          0.768
         260000       0.818321            826         0.9975          463.5          0.772
         261000       0.821881            830         0.9975          465.3          0.765
         262000       0.824690            833         0.9975          467.1          0.723
         263000       0.827581            837         0.9975          468.9          0.710
         264000       0.831278            839         0.9975          470.8          0.708
         265000       0.835576            842         0.9975          472.6          0.588
         266000       0.838772            844         0.9975          474.5          0.747
         267000       0.843279            850         0.9975          476.3          0.797
         268000       0.846339            851         0.9975          478.1          0.793
         269000       0.851069            855         0.9974          479.9          0.805
         270000       0.855464            862         0.9974          481.7          0.773
         271000       0.859038            868         0.9974          483.6          0.809
         272000       0.861539            871         0.9974          485.4          0.782
         273000       0.864463            876         0.9974          487.2          0.614
         274000       0.866028            880         0.9974          489.1          0.567
         275000       0.868428            885         0.9974          490.9          0.581
         276000       0.871904            890         0.9974          492.8          0.634
         277000       0.874180            891         0.9974          494.6          0.632
         278000       0.877262            892         0.9974          496.4          0.670
         279000       0.881093            898         0.9974          498.3          0.716
         280000       0.883361            901         0.9974          500.1          0.752
         281000       0.887319            902         0.9974          501.9          0.747
         282000       0.891345            910         0.9974          503.7          0.752
         283000       0.894270            914         0.9974          505.6          0.565
         284000       0.896705            915         0.9974          507.4          0.571
         285000       0.899055            917         0.9974          509.2          0.566
         286000       0.901860            919         0.9974          510.9          0.563
         287000       0.904818            921         0.9974          512.7          0.537
         288000       0.908075            923         0.9974          514.6          0.583
         289000       0.912174            924         0.9974          516.3          0.633
         290000       0.914928            928         0.9974          518.1          0.643
         291000       0.917204            931         0.9974          519.9          0.657
         292000       0.920266            932         0.9974          521.6          0.623
         293000       0.923269            938         0.9974          523.5          0.564
         294000       0.926676            941         0.9974          525.3          0.645
         295000       0.929652            941         0.9974          527.0          0.673
         296000       0.932055            943         0.9974          528.8          0.722
         297000       0.934609            945         0.9974          530.6          0.714
         298000       0.936725            946         0.9974          532.4          0.678
         299000       0.939382            953         0.9974          534.3          0.659
         300000       0.942320            959         0.9974          536.0          0.659
         301000       0.945952            963         0.9974          537.8          0.552
         302000       0.948886            964         0.9974          539.6          0.560
         303000       0.951648            967         0.9974          541.4          0.566
         304000       0.955541            972         0.9974          543.1          0.590
         305000       0.958739            976         0.9973          544.9          0.551
         306000       0.962963            978         0.9973          546.8          0.537
         307000       0.965375            981         0.9973          548.6          0.545
         308000       0.968724            982         0.9973          550.4          0.558
         309000       0.972511            986         0.9973          552.3          0.540
         310000       0.975102            989         0.9973          554.1          0.530
         311000       0.977671            991         0.9973          555.9          0.551
         312000       0.981229            997         0.9973          557.8          0.560
         313000       0.984978            998         0.9973          559.6          0.561
         314000       0.988448           1002         0.9973          561.4          0.569
         315000       0.991479           1003         0.9973          563.4          0.566
         316000       0.995098           1005         0.9973          565.2          0.548
         317000       0.998798           1006         0.9973          567.1          0.663
         318000       1.001165           1008         0.9973          568.9          0.639
         319000       1.004119           1010         0.9973          570.9          0.643
         320000       1.007577           1013         0.9973          572.8          0.643
         321000       1.010809           1013         0.9973          574.7          0.671
         322000       1.013811           1016         0.9973          576.6          0.652
         323000       1.016462           1019         0.9973          578.4          0.651
         324000       1.019908           1022         0.9973          580.1          0.613
         325000       1.023662           1025         0.9972          581.9          0.609
         326000       1.025326           1027         0.9972          583.8          0.638
         327000       1.028601           1034         0.9972          585.6          0.591
         328000       1.032590           1034         0.9972          587.5          0.651
         329000       1.035360           1036         0.9972          589.3          0.596
         330000       1.038218           1038         0.9972          591.1          0.671
         331000       1.040990           1041         0.9972          593.0          0.565
         332000       1.043887           1041         0.9972          594.8          0.569
         333000       1.048153           1046         0.9972          596.7          0.539
         334000       1.049555           1051         0.9972          598.5          0.546
         335000       1.053170           1056         0.9972          600.4          0.512
         336000       1.056646           1058         0.9972          604.0          0.588
         337000       1.058494           1059         0.9972          606.1          0.543
         338000       1.061648           1063         0.9972          607.9          0.554
         339000       1.065395           1066         0.9972          609.7          0.544
         340000       1.068214           1069         0.9972          611.7          0.603
         341000       1.070181           1070         0.9972          613.6          0.632
         342000       1.072920           1073         0.9972          615.4          0.614
         343000       1.076850           1076         0.9972          617.3          0.654
         344000       1.080007           1077         0.9972          619.1          0.637
         345000       1.081983           1080         0.9972          621.0          0.661
         346000       1.085980           1085         0.9972          622.8          0.612
         347000       1.089353           1090         0.9972          624.7          0.610
         348000       1.093373           1096         0.9972          626.5          0.648
         349000       1.095062           1099         0.9972          628.4          0.599
         350000       1.097931           1103         0.9972          630.3          0.602
         351000       1.101256           1107         0.9972          632.1          0.573
         352000       1.104961           1109         0.9972          634.0          0.575
         353000       1.108793           1112         0.9972          635.9          0.607
         354000       1.112245           1113         0.9972          637.8          0.630
         355000       1.115488           1113         0.9972          639.6          0.646
         356000       1.120003           1116         0.9972          641.5          0.674
         357000       1.123019           1118         0.9972          643.4          0.665
         358000       1.126390           1123         0.9972          645.3          0.694
         359000       1.130647           1126         0.9972          647.2          0.733
         360000       1.133703           1130         0.9972          649.1          0.746
         361000       1.137374           1139         0.9972          651.0          0.706
         362000       1.140614           1139         0.9971          652.9          0.799
         363000       1.144415           1140         0.9971          654.8          0.743
         364000       1.148731           1147         0.9971          656.7          0.809
         365000       1.151862           1148         0.9971          658.6          0.763
         366000       1.154941           1152         0.9971          660.4          0.752
         367000       1.157520           1154         0.9971          662.3          0.722
         368000       1.160708           1155         0.9971          664.2          0.733
         369000       1.163247           1159         0.9971          666.1          0.744
