KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 32
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 600
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         402000       0.928764            975         0.7645         1070.7          1.793
         403000       0.928857            975         0.7627         1072.4          1.766
         404000       0.928951            975         0.7609         1073.9          1.769
         405000       0.929046            975         0.7590         1075.5          1.769
         406000       0.929140            975         0.7572         1077.1          1.769
         407000       0.929228            975         0.7555         1078.7          1.769
         408000       0.929787            976         0.7540         1081.3          1.772
         409000       0.929957            977         0.7522         1083.1          1.804
         410000       0.930277            977         0.7506         1084.8          1.770
         411000       0.930368            977         0.7488         1086.9          1.806
         412000       0.930651            978         0.7474         1089.5          1.647
         413000       0.931605            980         0.7460         1093.1          1.809
         414000       0.931702            981         0.7442         1094.7          1.810
         415000       0.931799            981         0.7424         1096.3          1.810
         416000       0.931895            981         0.7407         1097.9          1.811
         417000       0.931991            981         0.7389         1099.5          1.811
         418000       0.932087            981         0.7371         1101.0          1.811
         419000       0.932181            981         0.7354         1102.6          1.812
         420000       0.932358            981         0.7340         1104.5          1.811
         421000       0.932451            981         0.7324         1106.2          1.811
         422000       0.932551            981         0.7307         1107.9          1.811
         423000       0.932652            981         0.7290         1109.4          1.811
         424000       0.932725            981         0.7274         1111.1          1.997
         425000       0.932968            981         0.7259         1113.0          1.813
         426000       0.933060            982         0.7244         1114.7          1.813
         427000       0.933184            983         0.7228         1116.7          1.813
         428000       0.933275            983         0.7213         1118.4          1.813
         429000       0.933368            984         0.7198         1120.0          1.813
         430000       0.933459            985         0.7183         1121.6          1.813
         431000       0.933548            985         0.7169         1123.3          1.813
         432000       0.933646            985         0.7153         1124.9          1.813
         433000       0.933745            985         0.7136         1126.4          1.813
         434000       0.933848            985         0.7120         1128.2          1.812
         435000       0.933956            986         0.7105         1129.8          1.812
         436000       0.934064            986         0.7090         1131.4          1.813
         437000       0.934177            986         0.7073         1132.9          1.813
         438000       0.934289            986         0.7057         1134.5          1.813
         439000       0.934393            986         0.7043         1136.2          1.814
         440000       0.934502            986         0.7027         1137.8          1.814
         441000       0.935115            987         0.7014         1140.0          1.795
         442000       0.935214            988         0.6998         1141.6          1.813
         443000       0.935313            988         0.6983         1143.2          1.813
         444000       0.935413            988         0.6967         1144.8          1.813
         445000       0.935512            988         0.6952         1146.3          1.813
         446000       0.935612            988         0.6936         1147.9          1.813
         447000       0.935712            988         0.6920         1149.5          1.813
         448000       0.935812            988         0.6905         1151.0          1.813
         449000       0.935911            988         0.6890         1152.7          1.813
         450000       0.936011            988         0.6874         1154.3          1.813
         451000       0.936116            988         0.6859         1155.9          1.814
         452000       0.936218            988         0.6845         1157.7          1.816
         453000       0.936312            988         0.6832         1159.3          1.816
         454000       0.936417            988         0.6817         1160.9          1.816
         455000       0.936607            988         0.6804         1163.5          1.813
         456000       0.936714            988         0.6789         1165.1          1.814
         457000       0.936821            989         0.6774         1166.7          1.815
         458000       0.936927            989         0.6759         1168.2          1.815
         459000       0.937033            989         0.6745         1169.8          1.814
         460000       0.937137            989         0.6731         1171.4          1.814
         461000       0.937242            989         0.6717         1173.0          1.814
         462000       0.937342            989         0.6704         1174.8          1.813
         463000       0.937728            989         0.6692         1176.6          1.814
         464000       0.938610            990         0.6682         1178.5          1.975
         465000       0.938683            991         0.6669         1180.3          1.953
         466000       0.938960            991         0.6658         1182.4          1.815
         467000       0.939047            991         0.6645         1184.2          1.773
         468000       0.939136            991         0.6631         1185.8          1.773
         469000       0.939227            991         0.6617         1187.4          1.809
         470000       0.939675            991         0.6606         1189.7          1.918
         471000       0.939767            991         0.6592         1191.3          1.776
         472000       0.939861            991         0.6578         1192.9          1.776
         473000       0.939953            991         0.6565         1194.5          1.776
         474000       0.941212            993         0.6563         1197.6          2.073
         475000       0.941317            993         0.6549         1199.3          2.006
         476000       0.941459            993         0.6536         1201.0          1.823
         477000       0.941597            994         0.6522         1202.5          1.823
         478000       0.942736            994         0.6516         1205.1          1.809
         479000       0.942983            994         0.6504         1206.9          1.825
         480000       0.943088            994         0.6490         1208.5          1.825
         481000       0.943191            994         0.6478         1210.1          1.825
         482000       0.943359            994         0.6465         1211.8          1.825
         483000       0.943459            995         0.6452         1213.6          1.827
         484000       0.943564            995         0.6439         1215.2          1.825
         485000       0.943668            995         0.6426         1216.8          1.825
         486000       0.943774            995         0.6413         1218.4          1.825
         487000       0.943878            995         0.6400         1220.0          1.825
         488000       0.943977            995         0.6389         1221.7          1.824
         489000       0.944084            995         0.6376         1223.3          1.824
         490000       0.944191            995         0.6363         1224.9          1.824
         491000       0.944481            996         0.6351         1226.5          1.824
         492000       0.944590            996         0.6339         1228.2          1.823
         493000       0.944690            996         0.6328         1229.9          1.823
         494000       0.944801            996         0.6315         1231.7          1.969
